"game_id","week","year","home","away","home_tds","home_fgs","away_tds","away_fgs"
401462228,10,2022,"Lamar","Southeastern Louisiana",0,0,0,0
401462229,11,2022,"Houston Christian","McNeese",0,0,0,0
401462513,4,2022,"Northwestern State","Lamar",0,0,0,0
401462517,6,2022,"Stephen F. Austin","Abilene Christian",0,0,0,0
401462518,9,2022,"Tarleton State","Sam Houston State",0,0,0,0
401462519,10,2022,"Tarleton State","Abilene Christian",0,0,0,0
401462520,11,2022,"Utah Tech","Tarleton State",0,0,0,0
401462530,11,2022,"Nicholls","Texas A&M-Commerce",0,0,0,0
401462531,11,2022,"Southeastern Louisiana","Northwestern State",0,0,0,0
401462532,12,2022,"Nicholls","Southeastern Louisiana",0,0,0,0
401466246,1,2022,"Valparaiso","Indiana Wesleyan",0,0,0,0
401470891,1,2022,"North Carolina","Oregon",3,2,4,0
401473449,11,2022,"Southern Utah","Lincoln University (CA)",0,0,0,0
401473814,8,2022,"Tarleton State","Southwest Baptist",0,0,0,0
401505431,13,2022,"New Hampshire","Fordham",0,0,0,0
401505432,13,2022,"Eastern Kentucky","Gardner-Webb",0,0,0,0
401505433,13,2022,"Weber State","North Dakota",0,0,0,0
401505434,13,2022,"Montana","Southeast Missouri State",0,0,0,0
401505436,13,2022,"Furman","Elon",0,0,0,0
401505437,13,2022,"Richmond","Davidson",0,0,0,0
401506571,14,2022,"Incarnate Word","Furman",0,0,0,0
401506610,14,2022,"Holy Cross","New Hampshire",0,0,0,0
401506630,14,2022,"William & Mary","Gardner-Webb",0,0,0,0
401506655,14,2022,"Samford","Southeastern Louisiana",0,0,0,0
401506690,14,2022,"North Dakota State","Montana",0,0,0,0
401507088,14,2022,"New Mexico State","Valparaiso",9,1,0,1
401507650,15,2022,"North Dakota State","Samford",0,0,0,0
401507651,15,2022,"South Dakota State","Holy Cross",0,0,0,0
401507652,15,2022,"Sacramento State","Incarnate Word",0,0,0,0
401507670,15,2022,"Montana State","William & Mary",0,0,0,0
401508850,1,2022,"North Dakota State","Incarnate Word",0,0,0,0
401508851,1,2022,"South Dakota State","Montana State",0,0,0,0
401508870,1,2022,"Ferris State","Colorado Mines",0,0,0,0
401508871,1,2022,"North Central","Mount Union",0,0,0,0
